age,job,marital,education,balance,housing,loan,car,contact,day,month,duration,campaign,previous,poutcome,subscribed,dia_semana
50,0.074,0.102,0.087,0.082,0.078,0.128,0.102,0.041,5,0.068,0.119,3,0,0.093,0,0.122
41,0.123,0.102,0.107,0.056,0.078,0.067,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
54,0.111,0.102,0.151,0.114,0.168,0.128,0.102,0.041,5,0.068,0.119,4,0,0.093,0,0.122
58,0.074,0.102,0.087,0.082,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
30,0.074,0.151,0.107,0.082,0.078,0.128,0.151,0.041,5,0.068,0.003,2,0,0.093,0,0.122
33,0.123,0.151,0.107,0.114,0.078,0.128,0.151,0.041,5,0.068,0.119,2,0,0.093,0,0.122
47,0.123,0.102,0.107,0.114,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
50,0.111,0.151,0.151,0.114,0.078,0.128,0.151,0.041,5,0.068,0.0,3,0,0.093,0,0.122
32,0.074,0.102,0.107,0.128,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
40,0.119,0.102,0.107,0.124,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
37,0.139,0.102,0.151,0.082,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
54,0.111,0.151,0.135,0.114,0.078,0.128,0.151,0.041,5,0.068,0.119,2,0,0.093,0,0.122
24,0.285,0.151,0.107,0.114,0.078,0.128,0.151,0.041,5,0.068,0.119,3,0,0.093,0,0.122
54,0.139,0.102,0.151,0.082,0.168,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
34,0.111,0.102,0.107,0.082,0.078,0.128,0.102,0.041,5,0.068,0.119,4,0,0.093,0,0.122
56,0.111,0.12,0.087,0.082,0.078,0.128,0.12,0.041,5,0.068,0.119,2,0,0.093,0,0.122
31,0.074,0.151,0.107,0.082,0.078,0.128,0.151,0.041,5,0.068,0.119,2,0,0.093,0,0.122
24,0.285,0.151,0.107,0.082,0.078,0.128,0.151,0.041,5,0.068,0.119,2,0,0.093,0,0.122
42,0.074,0.12,0.087,0.082,0.078,0.128,0.12,0.041,5,0.068,0.119,3,0,0.093,0,0.122
57,0.111,0.102,0.107,0.124,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
42,0.074,0.102,0.135,0.114,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
51,0.123,0.102,0.107,0.124,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
36,0.09,0.151,0.107,0.082,0.078,0.128,0.151,0.041,5,0.068,0.119,2,0,0.093,0,0.122
53,0.09,0.102,0.135,0.114,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
50,0.111,0.102,0.107,0.128,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
54,0.139,0.102,0.151,0.114,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
55,0.074,0.102,0.107,0.082,0.078,0.128,0.102,0.041,5,0.068,0.119,3,0,0.093,0,0.122
44,0.074,0.102,0.107,0.114,0.078,0.067,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
43,0.139,0.102,0.135,0.082,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
56,0.123,0.102,0.107,0.114,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
54,0.111,0.102,0.135,0.124,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
55,0.09,0.12,0.087,0.082,0.078,0.067,0.12,0.041,5,0.068,0.119,2,0,0.093,0,0.122
37,0.09,0.12,0.107,0.114,0.078,0.067,0.12,0.041,5,0.068,0.119,2,0,0.093,0,0.122
33,0.123,0.151,0.151,0.114,0.168,0.128,0.151,0.041,5,0.068,0.119,2,0,0.093,0,0.122
46,0.123,0.102,0.107,0.056,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
36,0.074,0.102,0.107,0.124,0.078,0.067,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
51,0.111,0.151,0.107,0.082,0.078,0.128,0.151,0.041,5,0.068,0.119,2,0,0.093,0,0.122
40,0.23,0.151,0.087,0.082,0.168,0.128,0.151,0.041,5,0.068,0.119,2,0,0.093,0,0.122
42,0.074,0.102,0.107,0.114,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
51,0.074,0.102,0.107,0.082,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
49,0.074,0.102,0.135,0.114,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
48,0.139,0.102,0.107,0.114,0.078,0.128,0.102,0.041,5,0.068,0.119,3,0,0.093,0,0.122
32,0.111,0.12,0.151,0.165,0.168,0.128,0.12,0.041,5,0.068,0.119,2,0,0.093,0,0.122
31,0.123,0.151,0.107,0.082,0.078,0.128,0.151,0.041,5,0.068,0.119,2,0,0.093,0,0.122
55,0.139,0.151,0.151,0.114,0.168,0.128,0.151,0.041,5,0.068,0.119,4,0,0.093,0,0.122
40,0.074,0.151,0.107,0.114,0.078,0.128,0.151,0.041,5,0.068,0.119,3,0,0.093,0,0.122
47,0.111,0.102,0.151,0.124,0.078,0.128,0.102,0.041,5,0.068,0.119,3,0,0.093,0,0.122
57,0.111,0.102,0.135,0.114,0.078,0.128,0.102,0.041,5,0.068,0.119,3,0,0.093,0,0.122
41,0.074,0.102,0.107,0.114,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
48,0.074,0.102,0.107,0.082,0.168,0.128,0.102,0.041,5,0.068,0.119,3,0,0.093,0,0.122
42,0.074,0.102,0.135,0.082,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
30,0.074,0.151,0.107,0.056,0.078,0.128,0.151,0.041,5,0.068,0.119,2,0,0.093,0,0.122
58,0.139,0.151,0.151,0.128,0.078,0.128,0.151,0.041,5,0.068,0.119,5,0,0.093,0,0.122
45,0.139,0.12,0.151,0.165,0.078,0.128,0.12,0.041,5,0.068,0.119,3,0,0.093,0,0.122
49,0.074,0.102,0.107,0.082,0.078,0.128,0.102,0.041,5,0.068,0.119,4,0,0.093,0,0.122
42,0.123,0.151,0.107,0.128,0.078,0.128,0.151,0.041,5,0.068,0.119,2,0,0.093,0,0.122
53,0.111,0.102,0.107,0.082,0.078,0.067,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
51,0.123,0.151,0.107,0.056,0.168,0.128,0.151,0.041,5,0.068,0.119,3,0,0.093,0,0.122
32,0.09,0.151,0.107,0.114,0.078,0.128,0.151,0.041,5,0.068,0.119,2,0,0.093,0,0.122
41,0.074,0.151,0.107,0.124,0.078,0.128,0.151,0.041,5,0.068,0.119,3,0,0.093,0,0.122
43,0.139,0.12,0.107,0.124,0.078,0.128,0.12,0.041,5,0.068,0.119,3,0,0.093,0,0.122
40,0.074,0.12,0.107,0.056,0.078,0.128,0.12,0.041,5,0.068,0.119,2,0,0.093,0,0.122
50,0.074,0.102,0.087,0.165,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
34,0.139,0.102,0.151,0.082,0.078,0.128,0.102,0.041,5,0.068,0.119,4,0,0.093,0,0.122
53,0.09,0.102,0.135,0.082,0.168,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
45,0.111,0.102,0.107,0.082,0.078,0.128,0.102,0.041,5,0.068,0.119,4,0,0.093,0,0.122
39,0.074,0.102,0.087,0.056,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
44,0.09,0.102,0.151,0.124,0.078,0.128,0.102,0.041,5,0.068,0.119,4,0,0.093,0,0.122
55,0.139,0.102,0.151,0.124,0.078,0.128,0.102,0.041,5,0.068,0.119,3,0,0.093,0,0.122
46,0.139,0.151,0.151,0.114,0.078,0.128,0.151,0.041,5,0.068,0.119,2,0,0.093,0,0.122
45,0.074,0.102,0.107,0.082,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
34,0.123,0.102,0.107,0.124,0.078,0.128,0.102,0.041,5,0.068,0.119,3,0,0.093,0,0.122
36,0.074,0.102,0.107,0.082,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
59,0.115,0.12,0.135,0.082,0.168,0.128,0.12,0.041,5,0.068,0.119,3,0,0.093,0,0.122
44,0.074,0.151,0.107,0.082,0.078,0.128,0.151,0.041,5,0.068,0.119,4,0,0.093,0,0.122
33,0.083,0.151,0.151,0.128,0.078,0.128,0.151,0.041,5,0.068,0.119,2,0,0.093,0,0.122
40,0.074,0.102,0.107,0.114,0.078,0.128,0.102,0.041,5,0.068,0.119,4,0,0.093,0,0.122
46,0.123,0.151,0.151,0.114,0.078,0.128,0.151,0.041,5,0.068,0.119,2,0,0.093,0,0.122
48,0.139,0.102,0.151,0.114,0.078,0.128,0.102,0.041,5,0.068,0.119,2,0,0.093,0,0.122
42,0.09,0.102,0.107,0.128,0.078,0.128,0.102,0.041,6,0.068,0.119,2,0,0.093,0,0.115
27,0.09,0.102,0.107,0.082,0.078,0.128,0.102,0.041,6,0.068,0.119,3,0,0.093,0,0.115
48,0.123,0.102,0.107,0.114,0.078,0.067,0.102,0.041,6,0.068,0.119,2,0,0.093,0,0.115
59,0.123,0.102,0.107,0.114,0.078,0.128,0.102,0.041,6,0.068,0.119,3,0,0.093,0,0.115
46,0.111,0.102,0.151,0.124,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
38,0.123,0.12,0.107,0.114,0.078,0.128,0.12,0.041,6,0.068,0.119,1,0,0.093,0,0.115
43,0.139,0.12,0.151,0.082,0.078,0.128,0.12,0.041,6,0.068,0.119,1,0,0.093,0,0.115
38,0.123,0.12,0.151,0.082,0.078,0.128,0.12,0.041,6,0.068,0.119,1,0,0.093,0,0.115
23,0.285,0.151,0.107,0.114,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
34,0.09,0.102,0.107,0.082,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
38,0.123,0.102,0.107,0.082,0.078,0.067,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
37,0.074,0.102,0.107,0.128,0.168,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
25,0.123,0.151,0.107,0.114,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
48,0.074,0.102,0.135,0.114,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
49,0.074,0.151,0.107,0.114,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
38,0.123,0.151,0.107,0.114,0.168,0.128,0.151,0.041,6,0.068,0.119,2,0,0.093,0,0.115
43,0.074,0.102,0.087,0.082,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
33,0.139,0.102,0.151,0.082,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
55,0.074,0.102,0.107,0.114,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
38,0.074,0.102,0.107,0.124,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
49,0.09,0.102,0.107,0.114,0.078,0.067,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
40,0.139,0.102,0.107,0.165,0.168,0.128,0.102,0.041,6,0.068,0.119,3,0,0.093,0,0.115
43,0.123,0.102,0.135,0.114,0.168,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
38,0.074,0.102,0.107,0.082,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
58,0.09,0.102,0.107,0.165,0.078,0.067,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
57,0.111,0.102,0.135,0.114,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
32,0.156,0.102,0.107,0.082,0.078,0.128,0.102,0.041,6,0.068,0.119,4,0,0.093,0,0.115
56,0.139,0.102,0.151,0.124,0.078,0.067,0.102,0.041,6,0.068,0.119,1,0,0.093,1,0.115
58,0.074,0.12,0.135,0.082,0.078,0.128,0.12,0.041,6,0.068,0.119,1,0,0.093,0,0.115
60,0.23,0.12,0.107,0.124,0.078,0.128,0.12,0.041,6,0.068,0.119,1,0,0.093,1,0.115
37,0.111,0.102,0.151,0.165,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
46,0.111,0.12,0.151,0.114,0.078,0.128,0.12,0.041,6,0.068,0.119,1,0,0.093,0,0.115
27,0.123,0.102,0.107,0.082,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
43,0.074,0.102,0.107,0.128,0.078,0.128,0.102,0.041,6,0.068,0.119,2,0,0.093,0,0.115
32,0.111,0.151,0.107,0.082,0.078,0.067,0.151,0.041,6,0.068,0.119,3,0,0.093,0,0.115
40,0.123,0.151,0.107,0.114,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
38,0.123,0.102,0.107,0.082,0.168,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
34,0.074,0.102,0.107,0.114,0.168,0.067,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
47,0.074,0.102,0.087,0.114,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
42,0.088,0.102,0.087,0.082,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
48,0.111,0.102,0.107,0.114,0.078,0.067,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
29,0.119,0.151,0.151,0.082,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
50,0.09,0.102,0.107,0.114,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
52,0.111,0.102,0.135,0.082,0.168,0.128,0.102,0.041,6,0.068,0.119,2,0,0.093,0,0.115
50,0.139,0.102,0.151,0.082,0.168,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
58,0.23,0.102,0.151,0.082,0.168,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
46,0.074,0.12,0.087,0.165,0.078,0.128,0.12,0.041,6,0.068,0.119,3,0,0.093,0,0.115
38,0.111,0.102,0.107,0.114,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
46,0.074,0.102,0.107,0.165,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
32,0.09,0.151,0.107,0.114,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
51,0.074,0.102,0.087,0.114,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
39,0.123,0.151,0.107,0.056,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
48,0.123,0.102,0.107,0.114,0.078,0.128,0.102,0.041,6,0.068,0.119,2,0,0.093,0,0.115
36,0.083,0.102,0.151,0.128,0.078,0.128,0.102,0.041,6,0.068,0.119,2,0,0.093,0,0.115
34,0.123,0.12,0.107,0.082,0.078,0.128,0.12,0.041,6,0.068,0.119,1,0,0.093,0,0.115
40,0.111,0.102,0.107,0.082,0.168,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
43,0.156,0.102,0.107,0.082,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
52,0.074,0.12,0.087,0.082,0.078,0.067,0.12,0.041,6,0.068,0.119,1,0,0.093,0,0.115
33,0.111,0.102,0.107,0.082,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
49,0.139,0.151,0.151,0.114,0.078,0.128,0.151,0.041,6,0.068,0.119,3,0,0.093,0,0.115
32,0.139,0.151,0.151,0.114,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
39,0.123,0.151,0.107,0.114,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
40,0.074,0.102,0.107,0.082,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
38,0.111,0.151,0.151,0.082,0.078,0.128,0.151,0.041,6,0.068,0.119,3,0,0.093,0,0.115
43,0.139,0.102,0.107,0.114,0.078,0.128,0.102,0.041,6,0.068,0.119,2,0,0.093,0,0.115
39,0.09,0.102,0.107,0.128,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
54,0.074,0.102,0.087,0.165,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
38,0.111,0.151,0.151,0.165,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
40,0.074,0.102,0.107,0.114,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
55,0.123,0.102,0.107,0.114,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
42,0.139,0.102,0.151,0.165,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
39,0.074,0.102,0.107,0.082,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
40,0.074,0.102,0.087,0.082,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
32,0.074,0.102,0.107,0.114,0.078,0.128,0.102,0.041,6,0.068,0.119,2,0,0.093,0,0.115
45,0.074,0.102,0.107,0.082,0.168,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
35,0.139,0.151,0.151,0.124,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
58,0.111,0.12,0.107,0.114,0.168,0.128,0.12,0.041,6,0.068,0.119,1,0,0.093,0,0.115
35,0.123,0.102,0.107,0.124,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
49,0.09,0.102,0.087,0.082,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
34,0.111,0.151,0.151,0.114,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
36,0.074,0.102,0.107,0.114,0.078,0.128,0.102,0.041,6,0.068,0.119,2,0,0.093,0,0.115
24,0.119,0.151,0.107,0.082,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
34,0.111,0.102,0.107,0.114,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
51,0.123,0.12,0.107,0.114,0.078,0.128,0.12,0.041,6,0.068,0.119,1,0,0.093,0,0.115
39,0.111,0.151,0.135,0.165,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,1,0.115
50,0.119,0.102,0.135,0.056,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
42,0.074,0.102,0.135,0.114,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
50,0.111,0.102,0.107,0.124,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
40,0.09,0.102,0.107,0.082,0.168,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
46,0.139,0.12,0.135,0.082,0.078,0.128,0.12,0.041,6,0.068,0.119,1,0,0.093,0,0.115
37,0.139,0.102,0.151,0.114,0.078,0.067,0.102,0.041,6,0.068,0.119,2,0,0.093,0,0.115
34,0.074,0.102,0.107,0.114,0.078,0.067,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
44,0.074,0.102,0.107,0.114,0.078,0.067,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
40,0.123,0.151,0.107,0.056,0.078,0.067,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
37,0.111,0.102,0.107,0.082,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,1,0.115
33,0.074,0.151,0.107,0.056,0.168,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
35,0.074,0.102,0.107,0.082,0.078,0.128,0.102,0.041,6,0.068,0.119,2,0,0.093,0,0.115
58,0.074,0.12,0.107,0.056,0.168,0.128,0.12,0.041,6,0.068,0.119,1,0,0.093,0,0.115
39,0.074,0.102,0.087,0.082,0.078,0.128,0.102,0.041,6,0.068,0.119,2,0,0.093,0,0.115
43,0.074,0.102,0.107,0.056,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
39,0.156,0.102,0.087,0.114,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
36,0.09,0.151,0.087,0.082,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
57,0.23,0.151,0.107,0.165,0.168,0.067,0.151,0.041,6,0.068,0.119,4,0,0.093,0,0.115
36,0.123,0.151,0.107,0.082,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
50,0.074,0.102,0.087,0.082,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
55,0.074,0.102,0.107,0.082,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
44,0.119,0.102,0.151,0.114,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
44,0.09,0.12,0.107,0.114,0.078,0.128,0.12,0.041,6,0.068,0.119,1,0,0.093,0,0.115
39,0.088,0.151,0.087,0.114,0.078,0.128,0.151,0.041,6,0.068,0.119,3,0,0.093,0,0.115
46,0.074,0.102,0.135,0.128,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
39,0.074,0.102,0.107,0.124,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
34,0.123,0.102,0.107,0.124,0.168,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,1,0.115
40,0.074,0.102,0.087,0.124,0.078,0.128,0.102,0.041,6,0.068,0.119,2,0,0.093,0,0.115
50,0.139,0.102,0.151,0.124,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
31,0.139,0.151,0.107,0.114,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
37,0.123,0.151,0.107,0.114,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
39,0.139,0.151,0.107,0.165,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
51,0.074,0.102,0.087,0.128,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
41,0.111,0.102,0.107,0.124,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
41,0.111,0.102,0.107,0.124,0.078,0.067,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
43,0.074,0.102,0.107,0.082,0.168,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
30,0.09,0.151,0.107,0.114,0.078,0.128,0.151,0.041,6,0.068,0.119,2,0,0.093,0,0.115
54,0.139,0.12,0.087,0.082,0.168,0.128,0.12,0.041,6,0.068,0.119,1,0,0.093,0,0.115
43,0.074,0.12,0.107,0.114,0.078,0.067,0.12,0.041,6,0.068,0.119,1,0,0.093,0,0.115
59,0.139,0.12,0.151,0.056,0.078,0.067,0.12,0.041,6,0.068,0.119,1,0,0.093,0,0.115
47,0.111,0.102,0.135,0.114,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
40,0.074,0.102,0.087,0.056,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
32,0.111,0.102,0.107,0.082,0.078,0.128,0.102,0.041,6,0.068,0.119,2,0,0.093,0,0.115
29,0.074,0.102,0.107,0.082,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
36,0.074,0.102,0.107,0.082,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
55,0.156,0.102,0.151,0.165,0.168,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
30,0.074,0.12,0.107,0.056,0.078,0.128,0.12,0.041,6,0.068,0.119,2,0,0.093,0,0.115
39,0.123,0.151,0.107,0.082,0.078,0.128,0.151,0.041,6,0.068,0.119,2,0,0.093,0,0.115
39,0.074,0.12,0.107,0.082,0.078,0.128,0.12,0.041,6,0.068,0.119,2,0,0.093,0,0.115
50,0.074,0.12,0.107,0.082,0.078,0.128,0.12,0.041,6,0.068,0.119,1,0,0.093,0,0.115
44,0.074,0.102,0.107,0.056,0.078,0.128,0.102,0.041,6,0.068,0.119,2,0,0.093,0,0.115
37,0.111,0.151,0.107,0.082,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
46,0.123,0.102,0.087,0.114,0.078,0.067,0.102,0.041,6,0.068,0.119,2,0,0.093,0,0.115
32,0.111,0.151,0.135,0.056,0.168,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
37,0.139,0.151,0.151,0.114,0.078,0.067,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
41,0.074,0.102,0.107,0.124,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
45,0.074,0.102,0.087,0.128,0.078,0.128,0.102,0.041,6,0.068,0.119,2,0,0.093,0,0.115
57,0.23,0.12,0.107,0.056,0.078,0.128,0.12,0.041,6,0.068,0.119,1,0,0.093,0,0.115
48,0.074,0.151,0.107,0.082,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
60,0.23,0.102,0.107,0.082,0.168,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
26,0.123,0.151,0.107,0.124,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
58,0.23,0.102,0.107,0.165,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
34,0.123,0.102,0.107,0.124,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
55,0.156,0.12,0.107,0.114,0.078,0.128,0.12,0.041,6,0.068,0.119,1,0,0.093,1,0.115
41,0.074,0.102,0.087,0.082,0.078,0.067,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
50,0.139,0.12,0.107,0.165,0.078,0.128,0.12,0.041,6,0.068,0.119,1,0,0.093,0,0.115
49,0.083,0.102,0.107,0.114,0.078,0.067,0.102,0.041,6,0.068,0.119,3,0,0.093,0,0.115
44,0.123,0.102,0.135,0.082,0.168,0.067,0.102,0.041,6,0.068,0.119,2,0,0.093,0,0.115
44,0.074,0.102,0.087,0.114,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
31,0.111,0.102,0.107,0.082,0.078,0.067,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
34,0.074,0.151,0.151,0.128,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
46,0.139,0.151,0.135,0.165,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
42,0.139,0.102,0.151,0.124,0.168,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
52,0.123,0.102,0.107,0.114,0.078,0.128,0.102,0.041,6,0.068,0.119,1,0,0.093,0,0.115
29,0.139,0.151,0.151,0.082,0.078,0.128,0.151,0.041,6,0.068,0.119,1,0,0.093,0,0.115
53,0.23,0.102,0.087,0.114,0.078,0.128,0.102,0.041,6,0.068,0.119,2,0,0.093,0,0.115
